patch_num,champ,item_id,purchases
5.14,21,3716,4
5.14,21,1300,89
5.14,21,1301,73
5.14,21,1302,2
5.14,21,1303,5
5.14,21,1309,2
5.14,21,3724,2
5.14,21,3041,2
5.14,21,3040,2
5.14,21,3042,3
5.14,21,3044,110
5.14,21,3047,1
5.14,21,3046,596
5.14,21,3124,6
5.14,21,0,2157
5.14,21,3726,2
5.14,21,2010,8
5.14,21,1314,21
5.14,21,1311,2
5.14,21,1310,2
5.14,21,3401,1
5.14,21,3931,1
5.14,21,3930,1
5.14,21,3933,3
5.14,21,3135,12
5.14,21,3134,12
5.14,21,1026,17
5.14,21,3139,48
5.14,21,3035,723
5.14,21,3031,2120
5.14,21,2140,8
5.14,21,1320,1
5.14,21,1326,5
5.14,21,1324,4
5.14,21,1329,10
5.14,21,3140,41
5.14,21,3142,47
5.14,21,3143,3
5.14,21,3144,68
5.14,21,3145,3
5.14,21,3146,10
5.14,21,3303,5
5.14,21,3301,2
5.14,21,3028,1
5.14,21,3027,4
5.14,21,3026,119
5.14,21,3025,1
5.14,21,3023,2
5.14,21,3022,11
5.14,21,3020,42
5.14,21,1018,138
5.14,21,3108,8
5.14,21,1011,7
5.14,21,1334,16
5.14,21,1331,4
5.14,21,1333,1
5.14,21,3153,179
5.14,21,3151,36
5.14,21,3157,20
5.14,21,3156,6
5.14,21,3155,6
5.14,21,3158,18
5.14,21,3508,34
5.14,21,2044,22
5.14,21,2045,6
5.14,21,2043,22
5.14,21,2041,14
5.14,21,3010,2
5.14,21,2049,9
5.14,21,3092,6
5.14,21,3093,121
5.14,21,3091,9
5.14,21,3097,1
5.14,21,1006,7
5.14,21,3098,3
5.14,21,1001,157
5.14,21,3751,1
5.14,21,3801,4
5.14,21,3800,1
5.14,21,3004,2
5.14,21,3006,1395
5.14,21,3001,2
5.14,21,3003,1
5.14,21,3165,32
5.14,21,3009,11
5.14,21,2053,1
5.14,21,3211,33
5.14,21,3512,1
5.14,21,1038,420
5.14,21,3089,58
5.14,21,3085,54
5.14,21,1033,24
5.14,21,3087,1238
5.14,21,1031,61
5.14,21,1036,226
5.14,21,1037,380
5.14,21,3083,2
5.14,21,3082,1
5.14,21,3070,11
5.14,21,3071,336
5.14,21,3072,1263
5.14,21,3074,4
5.14,21,3075,4
5.14,21,3077,1
5.14,21,3078,95
5.14,21,3285,71
5.14,21,3172,21
5.14,21,3174,4
5.14,21,1027,1
5.14,21,3086,279
5.14,21,1029,9
5.14,21,1028,50
5.14,21,3067,57
5.14,21,3065,1
5.14,21,1051,54
5.14,21,1052,16
5.14,21,1053,523
5.14,21,1054,2
5.14,21,1055,1432
5.14,21,1056,57
5.14,21,1057,38
5.14,21,1058,26
5.14,21,3100,49
5.14,21,3101,6
5.14,21,3102,55
5.14,21,2139,1
5.14,21,3191,8
5.14,21,3708,2
5.14,21,1319,1
5.14,21,3057,17
5.14,21,3707,1
5.14,21,3050,2
5.14,21,1043,39
5.14,21,1042,121
5.14,21,3117,7
5.14,21,3116,29
5.14,21,3115,33
5.14,21,3114,1
5.14,21,3113,9
5.14,21,3111,3
5.14,21,3110,3
5.14,21,2003,351
5.14,21,3136,10
5.14,21,2004,82
5.14,21,3190,1
5.14,22,1304,697
5.14,22,1305,3
5.14,22,1306,5
5.14,22,1300,130
5.14,22,1301,95
5.14,22,1302,1
5.14,22,1303,6
5.14,22,1309,4
5.14,22,3041,1
5.14,22,3040,1
5.14,22,3042,4
5.14,22,3044,11
5.14,22,3047,1
5.14,22,3046,1405
5.14,22,0,2656
5.14,22,3726,2
5.14,22,2010,10
5.14,22,1314,2
5.14,22,3931,1
5.14,22,3930,1
5.14,22,1319,1
5.14,22,3134,9
5.14,22,3136,2
5.14,22,1031,57
5.14,22,3139,29
5.14,22,3035,717
5.14,22,3031,2529
5.14,22,2140,5
5.14,22,1324,1
5.14,22,1329,9
5.14,22,3140,78
5.14,22,3141,2
5.14,22,3142,44
5.14,22,3143,9
5.14,22,3144,146
5.14,22,3146,2
5.14,22,3303,3
5.14,22,3301,5
5.14,22,3028,2
5.14,22,3027,2
5.14,22,3026,107
5.14,22,3024,4
5.14,22,3023,2
5.14,22,3022,7
5.14,22,3020,1
5.14,22,1018,265
5.14,22,1011,10
5.14,22,1334,4
5.14,22,3153,480
5.14,22,3152,1
5.14,22,3151,1
5.14,22,3157,3
5.14,22,3156,4
5.14,22,3155,1
5.14,22,3158,2
5.14,22,3508,23
5.14,22,2044,17
5.14,22,2045,3
5.14,22,2043,34
5.14,22,2041,4
5.14,22,3010,5
5.14,22,2049,11
5.14,22,3093,118
5.14,22,3091,3
5.14,22,3096,4
5.14,22,3097,1
5.14,22,1006,4
5.14,22,1004,1
5.14,22,1001,159
5.14,22,3751,4
5.14,22,3801,1
5.14,22,3800,3
5.14,22,3004,6
5.14,22,3006,1839
5.14,22,3001,1
5.14,22,3057,1
5.14,22,3165,2
5.14,22,3009,15
5.14,22,2053,2
5.14,22,3211,32
5.14,22,3512,1
5.14,22,1038,569
5.14,22,3089,1
5.14,22,3085,185
5.14,22,1033,32
5.14,22,3087,888
5.14,22,3086,426
5.14,22,1036,266
5.14,22,1037,459
5.14,22,3083,7
5.14,22,3082,5
5.14,22,3070,4
5.14,22,3071,24
5.14,22,3072,1221
5.14,22,3075,9
5.14,22,3077,2
5.14,22,3078,15
5.14,22,3285,3
5.14,22,3172,21
5.14,22,3174,1
5.14,22,1026,4
5.14,22,1029,11
5.14,22,1028,26
5.14,22,3067,8
5.14,22,3065,3
5.14,22,3069,9
5.14,22,3222,2
5.14,22,1051,78
5.14,22,1052,2
5.14,22,1053,671
5.14,22,1054,2
5.14,22,1055,1817
5.14,22,1057,27
5.14,22,1058,3
5.14,22,3100,1
5.14,22,3101,8
5.14,22,3102,48
5.14,22,2004,102
5.14,22,3056,2
5.14,22,3108,1
5.14,22,3050,1
5.14,22,1043,113
5.14,22,1042,279
5.14,22,3117,13
5.14,22,3116,2
5.14,22,3115,4
5.14,22,3113,1
5.14,22,3111,5
5.14,22,3110,6
5.14,22,2003,451
5.14,22,3191,3
5.14,22,3190,1
5.14,23,1304,466
5.14,23,3714,3
5.14,23,1306,3
5.14,23,3716,1
5.14,23,1300,58
5.14,23,3710,77
5.14,23,1303,15
5.14,23,3719,1
5.14,23,3718,6
5.14,23,3711,1
5.14,23,3044,4
5.14,23,3047,13
5.14,23,3046,228
5.14,23,3285,5
5.14,23,3124,2
5.14,23,0,1246
5.14,23,2010,1
5.14,23,1316,1
5.14,23,1315,2
5.14,23,3931,29
5.14,23,3930,195
5.14,23,1319,7
5.14,23,1309,2
5.14,23,3401,1
5.14,23,3134,31
5.14,23,1026,2
5.14,23,3139,26
5.14,23,3035,328
5.14,23,3031,732
5.14,23,2140,2
5.14,23,1323,2
5.14,23,1320,3
5.14,23,1321,5
5.14,23,1326,2
5.14,23,1324,38
5.14,23,1325,1
5.14,23,1329,13
5.14,23,3140,13
5.14,23,3141,2
5.14,23,3142,224
5.14,23,3143,13
5.14,23,3144,106
5.14,23,3145,1
5.14,23,3146,3
5.14,23,3026,82
5.14,23,3022,11
5.14,23,1018,119
5.14,23,1011,11
5.14,23,1334,4
5.14,23,1054,8
5.14,23,1331,1
5.14,23,1330,1
5.14,23,1333,3
5.14,23,3153,1098
5.14,23,3152,1
5.14,23,3157,4
5.14,23,3156,30
5.14,23,3155,13
5.14,23,3158,15
5.14,23,3508,2
5.14,23,2044,22
5.14,23,2043,15
5.14,23,2041,1
5.14,23,2049,2
5.14,23,3093,92
5.14,23,3091,2
5.14,23,1006,3
5.14,23,1001,82
5.14,23,3751,1
5.14,23,3801,2
5.14,23,3006,594
5.14,23,3135,1
5.14,23,3009,10
5.14,23,3211,6
5.14,23,3512,1
5.14,23,1301,51
5.14,23,1038,251
5.14,23,1039,2
5.14,23,3089,6
5.14,23,3222,1
5.14,23,3085,1
5.14,23,1033,15
5.14,23,3087,934
5.14,23,3086,107
5.14,23,1036,92
5.14,23,1037,271
5.14,23,3083,2
5.14,23,3082,7
5.14,23,3071,26
5.14,23,3072,149
5.14,23,3074,143
5.14,23,3075,20
5.14,23,3077,22
5.14,23,3078,2
5.14,23,3726,5
5.14,23,3172,35
5.14,23,1031,38
5.14,23,1029,23
5.14,23,1028,6
5.14,23,3067,2
5.14,23,3065,7
5.14,23,3068,3
5.14,23,2137,2
5.14,23,1052,4
5.14,23,1053,104
5.14,23,3108,1
5.14,23,1055,357
5.14,23,1057,18
5.14,23,1058,4
5.14,23,3100,4
5.14,23,3101,16
5.14,23,3102,4
5.14,23,1305,4
5.14,23,3191,1
5.14,23,1051,35
5.14,23,3933,16
5.14,23,3057,2
5.14,23,3932,1
5.14,23,1318,1
5.14,23,3706,4
5.14,23,3707,18
5.14,23,1043,52
5.14,23,1042,72
5.14,23,3715,2
5.14,23,3117,13
5.14,23,3116,1
5.14,23,3115,14
5.14,23,3113,3
5.14,23,3111,28
5.14,23,3110,1
5.14,23,2003,151
5.14,23,2004,1
5.14,28,3715,4
5.14,28,3714,17
5.14,28,1306,3
5.14,28,3716,99
5.14,28,1300,1
5.14,28,3710,14
5.14,28,3713,4
5.14,28,3718,5
5.14,28,3724,94
5.14,28,3041,2
5.14,28,3711,1
5.14,28,1309,3
5.14,28,3044,15
5.14,28,3047,43
5.14,28,3046,2
5.14,28,3717,3
5.14,28,3285,142
5.14,28,3124,4
5.14,28,0,741
5.14,28,1304,2
5.14,28,2010,5
5.14,28,1316,3
5.14,28,3086,7
5.14,28,1314,54
5.14,28,1311,6
5.14,28,1310,6
5.14,28,3401,1
5.14,28,3931,12
5.14,28,3930,26
5.14,28,3933,13
5.14,28,3932,1
5.14,28,3135,10
5.14,28,3134,1
5.14,28,3136,46
5.14,28,3139,1
5.14,28,3035,2
5.14,28,3031,3
5.14,28,1323,1
5.14,28,1320,3
5.14,28,1321,4
5.14,28,1326,11
5.14,28,1324,67
5.14,28,1325,7
5.14,28,1329,147
5.14,28,3140,1
5.14,28,3143,228
5.14,28,3144,41
5.14,28,3145,21
5.14,28,3146,104
5.14,28,3040,1
5.14,28,3303,3
5.14,28,3028,1
5.14,28,3027,7
5.14,28,3026,17
5.14,28,3025,111
5.14,28,3024,22
5.14,28,3023,2
5.14,28,3022,5
5.14,28,3020,81
5.14,28,1018,2
5.14,28,1011,97
5.14,28,1334,17
5.14,28,1331,2
5.14,28,3153,150
5.14,28,3152,5
5.14,28,3151,94
5.14,28,3157,55
5.14,28,3156,12
5.14,28,3155,11
5.14,28,3158,14
5.14,28,3508,2
5.14,28,2044,18
5.14,28,2045,2
5.14,28,2043,10
5.14,28,2041,11
5.14,28,3504,1
5.14,28,2049,14
5.14,28,3093,1
5.14,28,3091,8
5.14,28,3096,1
5.14,28,1006,2
5.14,28,3098,1
5.14,28,1004,3
5.14,28,1001,70
5.14,28,3751,4
5.14,28,3801,1
5.14,28,3800,1
5.14,28,3004,1
5.14,28,3006,5
5.14,28,3001,66
5.14,28,3165,10
5.14,28,3009,10
5.14,28,3211,46
5.14,28,3512,2
5.14,28,1301,1
5.14,28,1038,10
5.14,28,1039,2
5.14,28,3089,61
5.14,28,1033,23
5.14,28,3087,4
5.14,28,1031,23
5.14,28,1036,34
5.14,28,1037,4
5.14,28,3083,5
5.14,28,3082,61
5.14,28,3071,7
5.14,28,3072,13
5.14,28,3074,14
5.14,28,3075,33
5.14,28,3077,2
5.14,28,3078,68
5.14,28,3725,13
5.14,28,3726,11
5.14,28,3174,1
5.14,28,3723,21
5.14,28,1027,9
5.14,28,1026,30
5.14,28,1029,72
5.14,28,1028,82
5.14,28,1315,3
5.14,28,3060,2
5.14,28,3067,2
5.14,28,3065,32
5.14,28,3069,1
5.14,28,3068,6
5.14,28,1052,85
5.14,28,1053,27
5.14,28,3108,4
5.14,28,1055,1
5.14,28,1056,7
5.14,28,1057,23
5.14,28,1058,94
5.14,28,3105,2
5.14,28,3100,21
5.14,28,3101,1
5.14,28,3102,90
5.14,28,2139,1
5.14,28,3191,14
5.14,28,3708,291
5.14,28,3709,11
5.14,28,1319,17
5.14,28,3057,32
5.14,28,3706,11
5.14,28,3707,171
5.14,28,3050,3
5.14,28,1043,16
5.14,28,1042,14
5.14,28,3117,197
5.14,28,3116,182
5.14,28,3115,5
5.14,28,3114,1
5.14,28,3113,29
5.14,28,3111,67
5.14,28,3110,68
5.14,28,2003,103
5.14,28,2004,5
5.14,28,3190,13
5.14,29,1304,222
5.14,29,3714,1
5.14,29,1300,27
5.14,29,1301,27
5.14,29,3713,2
5.14,29,1303,1
5.14,29,3718,3
5.14,29,3041,3
5.14,29,3044,5
5.14,29,3046,118
5.14,29,0,568
5.14,29,3726,5
5.14,29,2010,1
5.14,29,3931,3
5.14,29,3930,3
5.14,29,3933,14
5.14,29,3134,37
5.14,29,3136,1
5.14,29,3139,4
5.14,29,3035,179
5.14,29,3031,310
5.14,29,2140,1
5.14,29,1325,1
5.14,29,1329,2
5.14,29,3140,11
5.14,29,3142,297
5.14,29,3143,4
5.14,29,3144,22
5.14,29,3026,21
5.14,29,3022,3
5.14,29,3020,1
5.14,29,1018,44
5.14,29,1011,3
5.14,29,1334,1
5.14,29,3153,600
5.14,29,3151,1
5.14,29,3157,1
5.14,29,3156,3
5.14,29,3155,2
5.14,29,3158,1
5.14,29,3508,1
5.14,29,2044,8
5.14,29,2043,3
5.14,29,2041,1
5.14,29,3010,1
5.14,29,2049,2
5.14,29,3093,49
5.14,29,3091,1
5.14,29,1001,32
5.14,29,3801,2
5.14,29,3006,339
5.14,29,3009,3
5.14,29,3211,13
5.14,29,1038,137
5.14,29,3085,60
5.14,29,1033,10
5.14,29,3087,136
5.14,29,3086,60
5.14,29,1036,56
5.14,29,1037,126
5.14,29,3070,1
5.14,29,3071,3
5.14,29,3072,116
5.14,29,3074,1
5.14,29,3075,1
5.14,29,3077,1
5.14,29,3078,4
5.14,29,3285,1
5.14,29,3172,8
5.14,29,3723,1
5.14,29,1031,12
5.14,29,1029,2
5.14,29,1028,6
5.14,29,3067,3
5.14,29,1051,18
5.14,29,1052,1
5.14,29,1053,56
5.14,29,1055,336
5.14,29,1057,4
5.14,29,1058,1
5.14,29,3101,1
5.14,29,3102,9
5.14,29,3707,2
5.14,29,1043,26
5.14,29,1042,31
5.14,29,3117,4
5.14,29,3116,1
5.14,29,3115,1
5.14,29,3111,2
5.14,29,2003,81
5.14,29,2004,17
5.14,161,1306,1
5.14,161,1309,1
5.14,161,3078,1
5.14,161,3041,8
5.14,161,3040,11
5.14,161,3047,1
5.14,161,3046,2
5.14,161,0,509
5.14,161,2010,22
5.14,161,1314,208
5.14,161,1312,3
5.14,161,1311,38
5.14,161,1310,2
5.14,161,3135,104
5.14,161,3136,41
5.14,161,3031,2
5.14,161,1326,1
5.14,161,1324,2
5.14,161,1329,13
5.14,161,3144,1
5.14,161,3145,2
5.14,161,3146,1
5.14,161,3303,27
5.14,161,3301,1
5.14,161,3028,20
5.14,161,3027,14
5.14,161,3026,4
5.14,161,3024,3
5.14,161,3023,7
5.14,161,3020,276
5.14,161,1011,25
5.14,161,1334,14
5.14,161,1331,1
5.14,161,1330,1
5.14,161,3152,4
5.14,161,3151,180
5.14,161,3157,138
5.14,161,3156,1
5.14,161,3158,17
5.14,161,2044,15
5.14,161,2045,31
5.14,161,2043,14
5.14,161,2041,6
5.14,161,2049,129
5.14,161,3092,89
5.14,161,3096,2
5.14,161,3098,35
5.14,161,1004,1
5.14,161,1001,50
5.14,161,3751,1
5.14,161,3800,1
5.14,161,3006,1
5.14,161,3001,3
5.14,161,3003,3
5.14,161,3165,289
5.14,161,3009,1
5.14,161,3211,4
5.14,161,3089,228
5.14,161,3222,2
5.14,161,1033,1
5.14,161,3087,1
5.14,161,1031,1
5.14,161,1037,1
5.14,161,3083,1
5.14,161,3082,1
5.14,161,3070,15
5.14,161,3072,1
5.14,161,3075,2
5.14,161,3724,2
5.14,161,3285,265
5.14,161,3174,240
5.14,161,1027,1
5.14,161,1026,119
5.14,161,1029,8
5.14,161,1028,25
5.14,161,3060,2
5.14,161,3069,15
5.14,161,3068,1
5.14,161,1052,140
5.14,161,1053,1
5.14,161,3108,22
5.14,161,1055,3
5.14,161,1056,238
5.14,161,1057,3
5.14,161,1058,166
5.14,161,3105,1
5.14,161,3101,1
5.14,161,3102,2
5.14,161,2139,1
5.14,161,3191,24
5.14,161,3706,1
5.14,161,3050,6
5.14,161,1043,1
5.14,161,1042,6
5.14,161,3117,16
5.14,161,3116,118
5.14,161,3115,2
5.14,161,3114,12
5.14,161,3113,52
5.14,161,3111,2
5.14,161,3110,3
5.14,161,2003,39
5.14,161,2004,22
5.14,161,3190,4
5.14,4,1304,60
5.14,4,3715,1
5.14,4,1306,3
5.14,4,3716,1
5.14,4,1300,9
5.14,4,1301,8
5.14,4,3714,1
5.14,4,3718,10
5.14,4,3724,16
5.14,4,3041,10
5.14,4,3040,10
5.14,4,3044,7
5.14,4,3046,38
5.14,4,1303,1
5.14,4,3124,6
5.14,4,0,1781
5.14,4,3726,15
5.14,4,2010,68
5.14,4,1314,563
5.14,4,1313,39
5.14,4,1312,1
5.14,4,1311,73
5.14,4,1310,11
5.14,4,3931,17
5.14,4,3930,5
5.14,4,3933,30
5.14,4,1309,3
5.14,4,3135,373
5.14,4,3134,2
5.14,4,3136,5
5.14,4,3139,3
5.14,4,3035,20
5.14,4,3031,82
5.14,4,3710,6
5.14,4,1323,1
5.14,4,1326,3
5.14,4,1324,4
5.14,4,1325,1
5.14,4,1328,1
5.14,4,1329,21
5.14,4,3140,7
5.14,4,3142,10
5.14,4,3143,3
5.14,4,3144,19
5.14,4,3145,10
5.14,4,3146,8
5.14,4,3302,2
5.14,4,3303,6
5.14,4,3301,1
5.14,4,3028,16
5.14,4,3027,19
5.14,4,3026,33
5.14,4,3025,4
5.14,4,3024,2
5.14,4,3023,14
5.14,4,3022,7
5.14,4,3020,684
5.14,4,1018,12
5.14,4,1011,18
5.14,4,1334,301
5.14,4,1331,19
5.14,4,1330,1
5.14,4,1333,37
5.14,4,3153,168
5.14,4,3152,5
5.14,4,3151,11
5.14,4,3157,890
5.14,4,3156,4
5.14,4,3155,2
5.14,4,3158,197
5.14,4,3508,4
5.14,4,2044,48
5.14,4,1026,418
5.14,4,2043,36
5.14,4,2041,45
5.14,4,3010,3
5.14,4,2049,10
5.14,4,3092,14
5.14,4,3093,7
5.14,4,3091,24
5.14,4,3096,2
5.14,4,3097,1
5.14,4,1006,3
5.14,4,3098,10
5.14,4,1004,17
5.14,4,1001,167
5.14,4,3801,3
5.14,4,3004,3
5.14,4,3006,101
5.14,4,3001,66
5.14,4,3003,3
5.14,4,3165,425
5.14,4,3009,9
5.14,4,2053,1
5.14,4,3211,2
5.14,4,3512,1
5.14,4,1038,41
5.14,4,1039,1
5.14,4,3089,739
5.14,4,3222,1
5.14,4,3085,65
5.14,4,1033,19
5.14,4,3087,72
5.14,4,1031,16
5.14,4,1036,20
5.14,4,1037,30
5.14,4,3083,7
5.14,4,3082,3
5.14,4,3070,8
5.14,4,3071,5
5.14,4,3072,55
5.14,4,2045,1
5.14,4,3074,1
5.14,4,3075,1
5.14,4,3078,42
5.14,4,3285,1264
5.14,4,3172,14
5.14,4,3174,114
5.14,4,1027,11
5.14,4,3086,22
5.14,4,1029,40
5.14,4,1028,13
5.14,4,3067,3
5.14,4,3065,2
5.14,4,3069,7
5.14,4,3068,1
5.14,4,1051,2
5.14,4,1052,419
5.14,4,1053,29
5.14,4,3108,61
5.14,4,1055,67
5.14,4,1056,1136
5.14,4,1057,21
5.14,4,1058,600
5.14,4,3105,1
5.14,4,3100,1693
5.14,4,3101,18
5.14,4,3102,10
5.14,4,2139,2
5.14,4,2004,41
5.14,4,3708,5
5.14,4,1319,2
5.14,4,3056,1
5.14,4,3057,140
5.14,4,3706,1
5.14,4,3050,2
5.14,4,1043,22
5.14,4,1042,31
5.14,4,3117,11
5.14,4,3116,37
5.14,4,3115,51
5.14,4,3114,26
5.14,4,3113,277
5.14,4,3111,6
5.14,4,3110,7
5.14,4,2003,223
5.14,4,3191,124
5.14,4,3190,2
5.14,8,1305,1
5.14,8,1306,2
5.14,8,1308,1
5.14,8,1309,1
5.14,8,3041,4
5.14,8,3047,19
5.14,8,3124,1
5.14,8,0,1191
5.14,8,2010,12
5.14,8,1314,275
5.14,8,1313,11
5.14,8,1311,25
5.14,8,1310,9
5.14,8,1319,10
5.14,8,3401,1
5.14,8,3136,83
5.14,8,1321,3
5.14,8,1324,12
5.14,8,1329,5
5.14,8,3140,3
5.14,8,3141,1
5.14,8,3143,10
5.14,8,3144,1
5.14,8,3145,89
5.14,8,3146,6
5.14,8,3303,2
5.14,8,3027,4
5.14,8,3026,6
5.14,8,3023,1
5.14,8,3020,426
5.14,8,1011,97
5.14,8,1334,142
5.14,8,1331,18
5.14,8,1330,8
5.14,8,1333,18
5.14,8,1332,1
5.14,8,3152,1280
5.14,8,3151,231
5.14,8,3157,782
5.14,8,3158,240
5.14,8,2044,32
5.14,8,1026,256
5.14,8,2043,20
5.14,8,2041,3
5.14,8,3010,1
5.14,8,2049,2
5.14,8,3098,1
5.14,8,1001,127
5.14,8,3751,3
5.14,8,3801,3
5.14,8,3006,1
5.14,8,3001,146
5.14,8,3057,1
5.14,8,3165,5
5.14,8,3009,4
5.14,8,2053,1
5.14,8,3211,75
5.14,8,3089,347
5.14,8,1033,19
5.14,8,1031,7
5.14,8,1036,2
5.14,8,3083,9
5.14,8,3082,9
5.14,8,3070,6
5.14,8,2045,1
5.14,8,3075,10
5.14,8,3285,84
5.14,8,3086,1
5.14,8,1029,53
5.14,8,1028,89
5.14,8,3060,1
5.14,8,3067,54
5.14,8,3065,325
5.14,8,3068,1
5.14,8,1052,282
5.14,8,1054,260
5.14,8,1055,1
5.14,8,1056,17
5.14,8,1057,30
5.14,8,1058,321
5.14,8,3102,5
5.14,8,2139,5
5.14,8,3709,1
5.14,8,3108,17
5.14,8,3135,150
5.14,8,3117,2
5.14,8,3116,473
5.14,8,3115,3
5.14,8,3113,26
5.14,8,3111,24
5.14,8,3110,6
5.14,8,2003,125
5.14,8,3191,113
5.14,120,3715,5
5.14,120,3714,14
5.14,120,1306,16
5.14,120,3710,5
5.14,120,3713,2
5.14,120,1305,5
5.14,120,1308,1
5.14,120,1309,57
5.14,120,3724,1
5.14,120,3041,1
5.14,120,3042,1
5.14,120,3044,84
5.14,120,3047,34
5.14,120,3046,3
5.14,120,3717,192
5.14,120,0,682
5.14,120,1304,1
5.14,120,2010,4
5.14,120,1316,2
5.14,120,1314,1
5.14,120,3931,7
5.14,120,3930,7
5.14,120,1319,143
5.14,120,3718,4
5.14,120,3134,23
5.14,120,1026,1
5.14,120,3035,3
5.14,120,3031,2
5.14,120,1320,2
5.14,120,1321,5
5.14,120,1326,13
5.14,120,1324,196
5.14,120,1325,1
5.14,120,1329,151
5.14,120,3140,2
5.14,120,3141,1
5.14,120,3142,76
5.14,120,3143,272
5.14,120,3144,5
5.14,120,3146,1
5.14,120,3026,9
5.14,120,3025,31
5.14,120,3024,26
5.14,120,3022,14
5.14,120,1018,2
5.14,120,1011,78
5.14,120,1334,3
5.14,120,3153,8
5.14,120,3156,31
5.14,120,3155,29
5.14,120,3158,2
5.14,120,2044,12
5.14,120,2045,1
5.14,120,2043,14
5.14,120,2041,194
5.14,120,3010,3
5.14,120,2049,2
5.14,120,3093,14
5.14,120,3091,1
5.14,120,1001,36
5.14,120,3751,20
5.14,120,3801,9
5.14,120,3800,13
5.14,120,3006,1
5.14,120,3001,1
5.14,120,3009,56
5.14,120,2053,1
5.14,120,3211,110
5.14,120,3512,1
5.14,120,1301,1
5.14,120,1038,3
5.14,120,1039,1
5.14,120,1033,37
5.14,120,3087,7
5.14,120,1031,47
5.14,120,1036,46
5.14,120,1037,22
5.14,120,3083,22
5.14,120,3082,79
5.14,120,3071,114
5.14,120,3072,9
5.14,120,3074,20
5.14,120,3075,91
5.14,120,3077,2
5.14,120,3078,635
5.14,120,3725,31
5.14,120,3285,1
5.14,120,3172,16
5.14,120,3723,12
5.14,120,1027,15
5.14,120,3086,27
5.14,120,1029,99
5.14,120,1028,108
5.14,120,3067,62
5.14,120,3065,308
5.14,120,3069,3
5.14,120,3068,92
5.14,120,1051,12
5.14,120,1052,12
5.14,120,1053,3
5.14,120,1054,5
5.14,120,1055,7
5.14,120,1057,7
5.14,120,1058,1
5.14,120,3100,1
5.14,120,3101,2
5.14,120,3102,35
5.14,120,3191,1
5.14,120,3708,2
5.14,120,3709,136
5.14,120,3933,4
5.14,120,3056,1
5.14,120,3057,45
5.14,120,1318,1
5.14,120,3706,9
5.14,120,3707,83
5.14,120,3050,1
5.14,120,1043,4
5.14,120,1042,17
5.14,120,3117,92
5.14,120,3116,1
5.14,120,3113,2
5.14,120,3111,72
5.14,120,3110,171
5.14,120,2003,72
5.14,120,2004,17
5.14,120,3190,4
5.14,121,1304,4
5.14,121,3714,29
5.14,121,3717,1
5.14,121,3716,2
5.14,121,3710,5
5.14,121,3713,5
5.14,121,1309,5
5.14,121,3042,12
5.14,121,3044,103
5.14,121,3047,80
5.14,121,3046,2
5.14,121,0,800
5.14,121,1317,1
5.14,121,1316,3
5.14,121,1315,3
5.14,121,1314,1
5.14,121,3931,1
5.14,121,3930,9
5.14,121,1319,67
5.14,121,3134,33
5.14,121,1026,1
5.14,121,3139,5
5.14,121,3035,435
5.14,121,3031,19
5.14,121,2140,3
5.14,121,1321,6
5.14,121,1326,15
5.14,121,1324,93
5.14,121,1325,2
5.14,121,1328,1
5.14,121,1329,154
5.14,121,3140,2
5.14,121,3141,7
5.14,121,3142,48
5.14,121,3143,130
5.14,121,3144,2
5.14,121,3302,1
5.14,121,3026,64
5.14,121,3025,3
5.14,121,3022,1
5.14,121,1018,4
5.14,121,1011,42
5.14,121,1334,59
5.14,121,1331,3
5.14,121,1330,1
5.14,121,3153,8
5.14,121,1306,2
5.14,121,3157,1
5.14,121,3156,104
5.14,121,3155,91
5.14,121,3158,66
5.14,121,3508,3
5.14,121,2044,22
5.14,121,2045,1
5.14,121,2043,15
5.14,121,2041,76
5.14,121,3010,1
5.14,121,2049,1
5.14,121,3093,7
5.14,121,1006,11
5.14,121,1004,1
5.14,121,1001,78
5.14,121,3751,2
5.14,121,3801,2
5.14,121,3004,5
5.14,121,3006,4
5.14,121,3009,6
5.14,121,2053,2
5.14,121,3211,12
5.14,121,3512,1
5.14,121,1038,37
5.14,121,1039,1
5.14,121,3085,1
5.14,121,1033,32
5.14,121,3087,3
5.14,121,1031,31
5.14,121,1036,173
5.14,121,1037,142
5.14,121,3083,6
5.14,121,3082,42
5.14,121,3070,10
5.14,121,3071,330
5.14,121,3072,44
5.14,121,3074,710
5.14,121,3075,12
5.14,121,3077,89
5.14,121,3078,26
5.14,121,3725,1
5.14,121,3726,3
5.14,121,3172,4
5.14,121,3723,250
5.14,121,1027,1
5.14,121,3086,6
5.14,121,1029,34
5.14,121,1028,52
5.14,121,3067,57
5.14,121,3065,7
5.14,121,3068,4
5.14,121,1051,2
5.14,121,1052,1
5.14,121,1053,79
5.14,121,1054,1
5.14,121,1055,23
5.14,121,1056,2
5.14,121,1057,21
5.14,121,1058,1
5.14,121,3101,2
5.14,121,3102,41
5.14,121,2139,1
5.14,121,3708,1
5.14,121,3709,2
5.14,121,3933,1
5.14,121,3057,3
5.14,121,3706,10
5.14,121,3707,436
5.14,121,1042,5
5.14,121,3117,194
5.14,121,3114,1
5.14,121,3113,1
5.14,121,3111,81
5.14,121,3110,13
5.14,121,2003,103
5.14,121,2004,17
5.14,121,3190,1
5.14,122,1304,8
5.14,122,1305,3
5.14,122,1306,14
5.14,122,1300,3
5.14,122,3710,2
5.14,122,3714,2
5.14,122,1309,21
